Id,País,Categoria,Ano,Tipo,Valor
58,Grécia,Uva,2012,Quantidade,0.0
59,Guadalupe,Uva,2012,Quantidade,0.0
60,Guiana,Uva,2012,Quantidade,0.0
61,Guiana Francesa,Uva,2012,Quantidade,0.0
62,Guine Equatorial,Uva,2012,Quantidade,80.0
63,Honduras,Uva,2012,Quantidade,0.0
64,Hong Kong,Uva,2012,Quantidade,0.0
65,Ilha de Man,Uva,2012,Quantidade,0.0
66,Ilhas Virgens,Uva,2012,Quantidade,0.0
67,Índia,Uva,2012,Quantidade,0.0
68,Indonésia,Uva,2012,Quantidade,0.0
69,Irã,Uva,2012,Quantidade,0.0
70,Irlanda,Uva,2012,Quantidade,61300.0
71,Islândia,Uva,2012,Quantidade,0.0
72,Itália,Uva,2012,Quantidade,118705.0
73,Japão,Uva,2012,Quantidade,0.0
74,Jérsei,Uva,2012,Quantidade,0.0
75,Jordânia,Uva,2012,Quantidade,0.0
76,Letônia,Uva,2012,Quantidade,0.0
77,Líbano,Uva,2012,Quantidade,0.0
78,Libéria,Uva,2012,Quantidade,0.0
79,Líbia,Uva,2012,Quantidade,0.0
80,Lituânia,Uva,2012,Quantidade,111944.0
81,Luxemburgo,Uva,2012,Quantidade,4320.0
82,Macedônia,Uva,2012,Quantidade,
83,Malásia,Uva,2012,Quantidade,0.0
84,Malta,Uva,2012,Quantidade,0.0
85,Marrocos,Uva,2012,Quantidade,0.0
86,"Marshall, Ilhas",Uva,2012,Quantidade,0.0
87,Martinica,Uva,2012,Quantidade,0.0
88,Mauricio,Uva,2012,Quantidade,0.0
89,Mauritânia,Uva,2012,Quantidade,0.0
90,Mexico,Uva,2012,Quantidade,0.0
91,Mônaco,Uva,2012,Quantidade,0.0
92,Mongólia,Uva,2012,Quantidade,0.0
93,Montenegro,Uva,2012,Quantidade,0.0
94,Nigéria,Uva,2012,Quantidade,0.0
95,Noruega,Uva,2012,Quantidade,1273703.0
96,Omã,Uva,2012,Quantidade,0.0
97,Países Baixos,Uva,2012,Quantidade,26638825.0
98,Palau,Uva,2012,Quantidade,
99,Panamá,Uva,2012,Quantidade,0.0
100,Paquistão,Uva,2012,Quantidade,0.0
101,Paraguai,Uva,2012,Quantidade,2005.0
102,Pitcairn,Uva,2012,Quantidade,
103,Polônia,Uva,2012,Quantidade,0.0
104,Porto Rico,Uva,2012,Quantidade,0.0
105,Portugal,Uva,2012,Quantidade,0.0
106,Quirguistão,Uva,2012,Quantidade,
107,Reino Unido,Uva,2012,Quantidade,12426198.0
108,Republica Dominicana,Uva,2012,Quantidade,0.0
109,Romênia,Uva,2012,Quantidade,0.0
110,"Rússia,  Federação da",Uva,2012,Quantidade,45320.0
111,Samoa Americana,Uva,2012,Quantidade,0.0
112,São Cristóvão e Névis,Uva,2012,Quantidade,
113,São Tomé e Príncipe,Uva,2012,Quantidade,0.0
114,São Vicente e Granadinas,Uva,2012,Quantidade,0.0
115,Serra Leoa,Uva,2012,Quantidade,0.0
116,Senegal,Uva,2012,Quantidade,0.0
117,Singapura,Uva,2012,Quantidade,0.0
118,Sri Lanka,Uva,2012,Quantidade,0.0
119,Suécia,Uva,2012,Quantidade,364265.0
120,Suíça,Uva,2012,Quantidade,0.0
121,Suriname,Uva,2012,Quantidade,0.0
122,Tailândia,Uva,2012,Quantidade,0.0
123,Taiwan,Uva,2012,Quantidade,0.0
124,Tanzânia,Uva,2012,Quantidade,
125,Togo,Uva,2012,Quantidade,0.0
126,Trindade e Tobago,Uva,2012,Quantidade,0.0
127,"Turcas e Caicos, ilhas",Uva,2012,Quantidade,0.0
128,Turquia,Uva,2012,Quantidade,0.0
129,Tuvalu,Uva,2012,Quantidade,0.0
130,Uruguai,Uva,2012,Quantidade,14864.0
131,Vanuatu,Uva,2012,Quantidade,0.0
132,Venezuela,Uva,2012,Quantidade,0.0
133,Vietnã,Uva,2012,Quantidade,0.0
134,Provisão de Navios e Aeronaves,Uva,2012,Quantidade,0.0
1,Afeganistão,Vinho,2012,Quantidade,0.0
2,África do Sul,Vinho,2012,Quantidade,0.0
3,"Alemanha, República Democrática",Vinho,2012,Quantidade,8189.0
4,Angola,Vinho,2012,Quantidade,2833.0
5,Anguilla,Vinho,2012,Quantidade,0.0
6,Antígua e Barbuda,Vinho,2012,Quantidade,0.0
7,Antilhas Holandesas,Vinho,2012,Quantidade,9247.0
8,Arábia Saudita,Vinho,2012,Quantidade,0.0
9,Argentina,Vinho,2012,Quantidade,0.0
10,Aruba,Vinho,2012,Quantidade,0.0
11,Austrália,Vinho,2012,Quantidade,9345.0
12,Áustria,Vinho,2012,Quantidade,0.0
13,Bahamas,Vinho,2012,Quantidade,1374.0
14,Bangladesh,Vinho,2012,Quantidade,0.0
15,Barbados,Vinho,2012,Quantidade,0.0
16,Barein,Vinho,2012,Quantidade,0.0
17,Bélgica,Vinho,2012,Quantidade,16132.0
18,Belice,Vinho,2012,Quantidade,0.0
19,Benin,Vinho,2012,Quantidade,0.0
20,Bermudas,Vinho,2012,Quantidade,0.0
21,Bolívia,Vinho,2012,Quantidade,11868.0
22,Bósnia-Herzegovina,Vinho,2012,Quantidade,0.0
23,Brasil,Vinho,2012,Quantidade,0.0
24,Bulgária,Vinho,2012,Quantidade,0.0
25,Cabo Verde,Vinho,2012,Quantidade,0.0
26,Camarões,Vinho,2012,Quantidade,0.0
27,Canadá,Vinho,2012,Quantidade,14304.0
28,Catar,Vinho,2012,Quantidade,0.0
29,"Cayman, Ilhas",Vinho,2012,Quantidade,0.0
30,Chile,Vinho,2012,Quantidade,8550.0
31,China,Vinho,2012,Quantidade,87905.0
32,Chipre,Vinho,2012,Quantidade,0.0
33,Cingapura,Vinho,2012,Quantidade,1212.0
34,"Cocos (Keeling), Ilhas",Vinho,2012,Quantidade,0.0
35,Colômbia,Vinho,2012,Quantidade,0.0
36,Comores,Vinho,2012,Quantidade,0.0
37,Congo,Vinho,2012,Quantidade,0.0
38,"Coreia, Republica Sul",Vinho,2012,Quantidade,0.0
39,Costa do Marfim,Vinho,2012,Quantidade,0.0
40,Costa Rica,Vinho,2012,Quantidade,0.0
41,Croácia,Vinho,2012,Quantidade,0.0
42,Cuba,Vinho,2012,Quantidade,0.0
43,Curaçao,Vinho,2012,Quantidade,0.0
44,Dinamarca,Vinho,2012,Quantidade,4716.0
45,Dominica,Vinho,2012,Quantidade,0.0
46,El Salvador,Vinho,2012,Quantidade,0.0
47,Emirados Arabes Unidos,Vinho,2012,Quantidade,675.0
48,Equador,Vinho,2012,Quantidade,0.0
49,"Eslovaca, Republica",Vinho,2012,Quantidade,0.0
50,Espanha,Vinho,2012,Quantidade,0.0
51,Estados Unidos,Vinho,2012,Quantidade,146585.0
52,Estônia,Vinho,2012,Quantidade,3321.0
53,Filipinas,Vinho,2012,Quantidade,0.0
54,Finlândia,Vinho,2012,Quantidade,17100.0
55,França,Vinho,2012,Quantidade,195604.0
56,Gana,Vinho,2012,Quantidade,0.0
57,Gibraltar,Vinho,2012,Quantidade,0.0
58,Granada,Vinho,2012,Quantidade,0.0
59,Grécia,Vinho,2012,Quantidade,0.0
60,Guatemala,Vinho,2012,Quantidade,0.0
61,Guiana,Vinho,2012,Quantidade,0.0
62,Guiana Francesa,Vinho,2012,Quantidade,0.0
63,Guine Bissau,Vinho,2012,Quantidade,0.0
64,Guine Equatorial,Vinho,2012,Quantidade,819.0
65,Haiti,Vinho,2012,Quantidade,0.0
66,Honduras,Vinho,2012,Quantidade,0.0
67,Hong Kong,Vinho,2012,Quantidade,1609.0
68,Hungria,Vinho,2012,Quantidade,0.0
69,Ilha de Man,Vinho,2012,Quantidade,0.0
70,Ilhas Virgens,Vinho,2012,Quantidade,0.0
71,India,Vinho,2012,Quantidade,0.0
72,Indonésia,Vinho,2012,Quantidade,0.0
73,Irã,Vinho,2012,Quantidade,0.0
74,Iraque,Vinho,2012,Quantidade,0.0
75,Irlanda,Vinho,2012,Quantidade,0.0
76,Itália,Vinho,2012,Quantidade,792.0
77,Jamaica,Vinho,2012,Quantidade,0.0
78,Japão,Vinho,2012,Quantidade,29281.0
79,Jordânia,Vinho,2012,Quantidade,0.0
80,Letônia,Vinho,2012,Quantidade,0.0
81,Líbano,Vinho,2012,Quantidade,0.0
82,Libéria,Vinho,2012,Quantidade,0.0
83,Luxemburgo,Vinho,2012,Quantidade,2444.0
84,Macau,Vinho,2012,Quantidade,0.0
85,Malásia,Vinho,2012,Quantidade,0.0
86,Malavi,Vinho,2012,Quantidade,0.0
87,Malta,Vinho,2012,Quantidade,0.0
88,"Marshall, Ilhas",Vinho,2012,Quantidade,0.0
89,Martinica,Vinho,2012,Quantidade,0.0
90,Mauritânia,Vinho,2012,Quantidade,0.0
91,México,Vinho,2012,Quantidade,0.0
92,Moçambique,Vinho,2012,Quantidade,0.0
93,Montenegro,Vinho,2012,Quantidade,0.0
94,Namíbia,Vinho,2012,Quantidade,0.0
95,Nicarágua,Vinho,2012,Quantidade,0.0
96,Nigéria,Vinho,2012,Quantidade,6449.0
97,Noruega,Vinho,2012,Quantidade,5104.0
98,Nova Caledônia,Vinho,2012,Quantidade,0.0
99,Nova Zelândia,Vinho,2012,Quantidade,2364.0
100,Omã,Vinho,2012,Quantidade,0.0
101,Países Baixos,Vinho,2012,Quantidade,134879.0
102,Palau,Vinho,2012,Quantidade,0.0
103,Panamá,Vinho,2012,Quantidade,39.0
104,Paraguai,Vinho,2012,Quantidade,354824.0
105,Peru,Vinho,2012,Quantidade,0.0
106,Pitcairn,Vinho,2012,Quantidade,0.0
107,Polônia,Vinho,2012,Quantidade,21663.0
108,Porto Rico,Vinho,2012,Quantidade,0.0
109,Portugal,Vinho,2012,Quantidade,47172.0
110,Quênia,Vinho,2012,Quantidade,94.0
111,Reino Unido,Vinho,2012,Quantidade,82937.0
112,República Dominicana,Vinho,2012,Quantidade,0.0
113,Rússia,Vinho,2012,Quantidade,4528176.0
114,São Cristóvão e Névis,Vinho,2012,Quantidade,0.0
115,São Tomé e Príncipe,Vinho,2012,Quantidade,0.0
116,São Vicente e Granadinas,Vinho,2012,Quantidade,0.0
117,Senegal,Vinho,2012,Quantidade,0.0
118,Serra Leoa,Vinho,2012,Quantidade,0.0
119,Singapura,Vinho,2012,Quantidade,0.0
120,Suazilândia,Vinho,2012,Quantidade,0.0
121,Suécia,Vinho,2012,Quantidade,2705.0
122,Suíça,Vinho,2012,Quantidade,4014.0
123,Suriname,Vinho,2012,Quantidade,396.0
124,Tailândia,Vinho,2012,Quantidade,0.0
125,Taiwan (Formosa),Vinho,2012,Quantidade,0.0
126,Tanzânia,Vinho,2012,Quantidade,0.0
127,"Tcheca, República",Vinho,2012,Quantidade,7960.0
128,Togo,Vinho,2012,Quantidade,0.0
129,Toquelau,Vinho,2012,Quantidade,0.0
130,Trinidade Tobago,Vinho,2012,Quantidade,531.0
131,Tunísia,Vinho,2012,Quantidade,0.0
132,Turquia,Vinho,2012,Quantidade,0.0
133,Tuvalu,Vinho,2012,Quantidade,0.0
134,Uruguai,Vinho,2012,Quantidade,1135.0
135,Vanuatu,Vinho,2012,Quantidade,0.0
136,Venezuela,Vinho,2012,Quantidade,1029.0
137,Vietnã,Vinho,2012,Quantidade,0.0
1,África do Sul,Espumante,2012,Valor,0.0
2,Alemanha,Espumante,2012,Valor,5072.0
3,Angola,Espumante,2012,Valor,1426.0
4,Antigua e Barbuda,Espumante,2012,Valor,0.0
5,Antilhas Holandesas,Espumante,2012,Valor,0.0
6,Argentina,Espumante,2012,Valor,0.0
7,Aruba,Espumante,2012,Valor,0.0
8,Australia,Espumante,2012,Valor,11057.0
9,Bahamas,Espumante,2012,Valor,2160.0
10,Bangladesh,Espumante,2012,Valor,0.0
11,Barbados,Espumante,2012,Valor,0.0
12,Belgica,Espumante,2012,Valor,40086.0
13,Benin,Espumante,2012,Valor,0.0
14,Bermudas,Espumante,2012,Valor,0.0
15,Bolívia,Espumante,2012,Valor,0.0
16,Bósnia-Herzegovina,Espumante,2012,Valor,0.0
17,Bulgaria,Espumante,2012,Valor,0.0
18,Cabo Verde,Espumante,2012,Valor,0.0
19,Camarões,Espumante,2012,Valor,0.0
20,Canada,Espumante,2012,Valor,4663.0
21,Catar,Espumante,2012,Valor,0.0
22,"Cayman, Ilhas",Espumante,2012,Valor,0.0
23,Chile,Espumante,2012,Valor,10143.0
24,China,Espumante,2012,Valor,25604.0
25,Chipre,Espumante,2012,Valor,0.0
26,Cingapura,Espumante,2012,Valor,0.0
27,Colombia,Espumante,2012,Valor,0.0
28,"Coreia do Sul, Republica da",Espumante,2012,Valor,0.0
29,Costa Rica,Espumante,2012,Valor,30.0
30,Cuba,Espumante,2012,Valor,0.0
31,Curaçao,Espumante,2012,Valor,0.0
32,Dinamarca,Espumante,2012,Valor,5921.0
33,Dominica,Espumante,2012,Valor,0.0
34,El Salvador,Espumante,2012,Valor,0.0
35,Emirados Arabes Unidos,Espumante,2012,Valor,0.0
36,Equador,Espumante,2012,Valor,0.0
37,Espanha,Espumante,2012,Valor,0.0
38,Estados Unidos,Espumante,2012,Valor,513426.0
39,Estonia,Espumante,2012,Valor,1882.0
40,Falkland (Malvinas),Espumante,2012,Valor,0.0
41,Filipinas,Espumante,2012,Valor,0.0
42,Filânldia,Espumante,2012,Valor,4084.0
43,França,Espumante,2012,Valor,6116.0
44,Gana,Espumante,2012,Valor,0.0
45,Gibraltar,Espumante,2012,Valor,0.0
46,Granada,Espumante,2012,Valor,0.0
47,Grécia,Espumante,2012,Valor,0.0
48,Guatemala,Espumante,2012,Valor,0.0
49,Guiana,Espumante,2012,Valor,0.0
50,Guiné Equatorial,Espumante,2012,Valor,0.0
51,Guiné-Bissau,Espumante,2012,Valor,0.0
52,Haiti,Espumante,2012,Valor,0.0
53,Honduras,Espumante,2012,Valor,0.0
54,Hong Kong,Espumante,2012,Valor,2753.0
55,Hungria,Espumante,2012,Valor,0.0
56,Ilha de Man,Espumante,2012,Valor,0.0
57,Índia,Espumante,2012,Valor,0.0
